date_range_start,date_range_end,state,census_block_group,number_devices_residing
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481830004011,182
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483090043001,66
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530018061,63
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481479503001,99
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391059011,54
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483090037031,86
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480157602001,86
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130117022,89
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530017122,66
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291817313,138
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482012504011,827
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483396904022,251
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480897502001,85
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483090021002,96
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015417002,434
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391004004,65
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483090041023,259
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391115513,145
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483239505004,117
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482090108042,259
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482014511003,48
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482211601001,64
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850317111,101
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480270232031,83
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391024022,55
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130111044,37
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481410018001,7
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291205021,65
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850316641,113
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391115514,194
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482599701003,129
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291820023,223
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130177021,206
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484910203124,126
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483217305012,99
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482014529001,175
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480396620004,72
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481410006001,47
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480410020071,259
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483550007002,114
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483659504003,133
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291719213,74
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130004061,51
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130088012,35
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483550059002,58
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291817052,107
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530011001,474
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482013306002,114
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130088022,44
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482659601001,139
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481210216143,36
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484410134012,84
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291108002,113
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130165094,80
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130201001,186
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482014304001,105
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484817401004,86
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483732104002,85
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482150214042,346
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291603005,48
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015549011,771
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391141038,387
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484930004031,149
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015307003,80
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482450112021,5
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481677223005,151
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484690015043,140
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483030001001,55
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480396622001,88
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484999507001,179
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484910205061,233
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484910207083,144
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481576716013,36
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482399502001,100
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484599505001,150
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480499511001,109
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130136222,74
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480270231042,89
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391115481,207
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482012115002,82
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483810216026,54
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482013337002,96
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291208004,52
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481872107122,129
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291720052,367
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482917012002,97
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015407003,125
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130015024,47
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391049002,76
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482150235141,238
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130017041,49
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481210219001,154
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484230007001,59
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130042023,24
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130006062,38
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391136233,41
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482659607002,132
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291805031,38
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483630005001,243
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130085004,62
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481810007005,73
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530017131,61
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483550013001,47
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482013407003,177
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291615013,72
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530019142,32
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483359502004,123
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530017063,46
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480610136002,41
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530005002,22
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482450054002,20
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482012324022,86
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481939503002,55
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530017285,37
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481576709012,438
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481390612002,98
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480270221032,124
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482012528003,106
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484279506003,82
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130096083,85
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291613042,105
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850313135,205
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391108053,195
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015224014,79
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483396943021,204
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391027001,28
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480610134022,23
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015223012,112
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483919502001,71
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291720061,389
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530016051,226
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130137212,102
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291315061,261
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480291308004,145
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850316591,64
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850316412,223
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481810018031,261
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480270219013,62
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483396934003,80
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130130111,85
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483550020022,57
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482730205003,45
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130141303,74
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481210202021,200
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,483419503002,36
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480259502023,105
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482450056003,27
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481390602102,37
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480410013023,32
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481319501002,32
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480419800001,5
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481677207003,415
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484510017071,311
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484391141034,388
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482012229001,76
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,482015530012,157
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480079501004,46
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,481130156002,106
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484910201143,73
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484530015043,36
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,480850320132,49
2020-07-20T07:00:00Z,2020-07-27T07:00:00Z,tx,484459501003,45
