date_range_start,date_range_end,state,census_block_group,number_devices_residing
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677252002,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850313153,224
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013304003,68
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480539602001,165
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291811002,92
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130165162,93
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483239506013,31
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530018412,69
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483479509001,67
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013303023,107
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483810206001,75
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210205054,79
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481479505001,94
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484019506001,103
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391014033,63
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480157605013,68
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482450001011,182
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130027014,32
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291605021,24
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482279508022,63
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480079502001,35
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480539604003,271
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410103301,319
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291218122,60
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480370109013,191
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291607023,56
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482090109092,140
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483550054063,122
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130166251,201
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483499702002,46
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482279508013,76
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677218004,73
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482019801001,253
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130128006,46
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483550054151,258
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130059014,40
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130017011,63
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015506032,91
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484790014021,78
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484910201083,60
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484510007003,47
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150240003,351
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483479503011,143
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484910203282,126
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391115532,120
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484559504002,154
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014511002,87
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410004031,61
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014325002,129
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130141314,36
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013332022,135
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480396615021,285
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480410020023,248
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480396639001,68
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291906011,42
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484090113001,115
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210213052,152
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291414032,334
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484410110001,80
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484639504001,110
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483090026001,51
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480219507002,91
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482090103021,103
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484817402002,67
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483239506023,39
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291904002,45
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130142052,35
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391139264,412
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291218111,289
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013124001,35
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014222002,127
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530019183,95
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484910203211,58
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130110016,37
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481830009001,81
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481279502002,53
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484510010006,64
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210215153,18
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483030003025,184
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677211004,366
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012105001,89
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391067002,36
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013330002,36
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481390608011,351
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150207212,112
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130137252,43
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291215013,245
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130059012,37
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480396638003,48
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610140012,81
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013213001,74
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482511302074,185
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391065093,91
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410103462,137
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014502001,105
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483290003055,85
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483290004023,102
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480519703003,113
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014532002,76
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850302032,704
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130078104,152
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391114051,97
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530017602,630
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014526003,168
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291318021,114
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291902004,29
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396942011,374
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484410135001,378
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396902011,241
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013331001,45
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484230008006,51
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291212033,160
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291515002,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482450065002,27
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483810217031,225
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410103453,257
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484039501001,57
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150224022,110
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013437001,73
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130179004,113
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482139509031,66
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530017385,53
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850311006,146
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482770005003,44
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130078184,46
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396941012,268
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677233002,487
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015517022,127
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530012002,141
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480897503003,113
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677232001,405
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480970009003,96
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483239505002,30
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483671401011,258
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482570507043,186
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482199501001,121
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391043001,41
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013321001,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150239032,64
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291805013,63
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012511002,85
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130137271,1350
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850313132,184
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484679507001,197
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150225021,201
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610126134,119
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481350011003,129
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530018621,205
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481390607023,253
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481990309001,95
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850313113,249
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850318053,84
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391102031,84
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481830003001,94
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530017122,60
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130141312,75
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015506021,76
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484717901031,133
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391139261,636
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484910205104,172
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410103382,164
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130122061,127
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410034043,50
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210215023,83
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130136222,67
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481199502002,97
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480539601003,231
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291211102,57
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850316292,74
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530018062,80
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677239004,126
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210217411,82
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391057042,139
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291205024,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130057003,35
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610121011,36
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015202001,25
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396943011,465
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481390602091,418
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291805011,97
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480679504006,70
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482090109013,239
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850316312,151
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530018591,87
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484359503001,81
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291817112,162
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391103013,102
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481239702003,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130165164,51
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530016054,24
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481979501004,44
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483550025001,20
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396904023,91
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150242031,133
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130165233,47
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530019132,118
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012305002,97
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130112002,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484771701001,69
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483550034013,75
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481439507002,118
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484659505004,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391065144,112
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015115007,53
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150201011,151
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483959604003,73
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015308002,37
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484379504001,38
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484817403002,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480590301022,113
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130126042,134
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130125005,65
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012316002,183
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484279501051,67
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482450106005,88
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482659602003,67
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530024093,37
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481390614003,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013413013,112
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480990105031,15
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482819503021,79
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480839506001,47
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480019509023,83
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610106021,119
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482319616003,178
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482179606001,97
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013412011,139
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610107001,50
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130173044,140
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291805042,104
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291607011,77
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130078112,130
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130001003,49
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391065132,58
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480879503003,49
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013135002,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130063012,31
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013431002,79
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291904003,27
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850315061,157
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012527002,125
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481439502021,156
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530017612,336
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013242001,83
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481576752001,78
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391113082,80
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484230011014,153
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012204003,56
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410001062,41
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013235002,107
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391042024,62
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291508002,30
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481677236003,188
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484510017081,314
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014324002,144
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483810208002,55
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014519014,177
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481719503005,45
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484910203221,128
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482599705004,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483030105082,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015520012,105
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015113023,50
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482211602042,202
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480396608013,196
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014332013,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012223002,51
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391110173,236
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484959504001,155
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484736802003,324
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012327021,101
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015414001,545
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481576740002,209
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484850122004,182
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480970002002,154
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150244022,103
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480717102001,324
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480370111001,68
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130116021,70
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014234021,111
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480396608011,235
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482150245001,79
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484599505001,148
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481830101002,151
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015417003,199
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482014510023,106
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291810032,82
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291205016,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480610101005,45
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484530018601,81
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291720052,375
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482012540002,95
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850316303,113
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481210201122,156
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291923002,134
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481872106082,75
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482179601002,309
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484391113041,93
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482559701001,90
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484717908003,53
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,485019502002,107
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015325012,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291817202,61
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483519501002,37
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480270221052,52
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483396942024,370
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,483699502001,146
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482770002003,158
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291414042,74
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482013240001,146
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130096081,39
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480850315062,268
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410103351,50
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481239703001,61
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481810018022,126
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481410043163,66
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,481130017032,59
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,482015339012,83
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,484399800001,580
2020-07-27T07:00:00Z,2020-08-03T07:00:00Z,tx,480291820011,219
