date_range_start,date_range_end,state,census_block_group,number_devices_residing
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481810007001,92
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391114052,172
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130138032,60
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530023102,103
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480610133062,40
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013136003,60
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550032032,57
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291402004,14
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482499506001,58
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015544012,956
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013307001,201
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130153063,84
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482059502002,119
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511308003,55
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481479506002,154
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484850119002,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483810217033,221
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480610133092,65
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484771704004,240
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482450054002,11
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484059502003,84
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481677213003,298
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482150204043,154
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015516003,171
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530001013,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481210215132,120
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130126032,50
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013305003,41
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481677207003,413
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483290003031,80
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481439502011,133
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480639501012,142
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483030009004,27
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014325001,92
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015342021,118
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481350019003,50
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480610117002,24
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013402031,127
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480499508003,82
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130188021,40
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484510010002,44
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530024332,317
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530021052,106
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481719502003,94
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850316122,109
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391055111,120
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550010003,28
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014401002,100
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130192043,41
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130065011,96
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482359501002,58
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480990106041,262
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481350031002,49
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410043112,37
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481899502002,16
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482030206043,176
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015545022,206
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481677229001,99
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130092021,77
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480370109023,235
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483439501005,104
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480410020092,215
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291605022,87
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550031014,54
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482419503001,29
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482850002001,131
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013339023,64
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391057012,74
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482090103042,25
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483090025012,94
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012112001,24
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017572,47
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530018432,52
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482511304054,106
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482850001001,136
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481210216352,106
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484619502001,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480270205001,67
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481390602092,114
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483030017061,61
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015339022,101
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483290006002,30
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015546002,186
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130106013,37
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484771704003,57
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484279502021,56
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291210003,97
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530018241,34
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012229004,84
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481210201035,113
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484771705001,104
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483396939005,79
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480410005004,60
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480050008002,98
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130136203,55
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480850316552,115
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130006013,57
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014514011,110
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482450109011,83
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483290101124,436
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482012104001,51
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484230011012,67
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482899503002,87
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483030004021,111
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484817401001,109
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480410011003,69
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391101011,132
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130192051,111
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481410042025,42
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480139602024,149
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014317003,52
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391026011,30
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483396914001,168
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013437001,80
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391139161,37
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530017221,39
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480419800001,1
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482013101002,288
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484959502001,67
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484019505011,134
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484499501001,93
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482015411002,152
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391115341,117
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484530023163,104
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,484391065101,221
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130143112,46
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,482014510021,51
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481130125003,82
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,481830010001,76
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,480291308002,54
2020-07-06T07:00:00Z,2020-07-13T07:00:00Z,tx,483550058013,39
